,rank,username,score
10921,10921,Sawyer16042,10
10922,10922,blakdimond,10
10923,10923,ilovemuffins,10
10924,10924,bonze,10
10925,10925,ebane,10
10926,10926,jobohobo123,10
10927,10927,Locki,10
10928,10928,kerny,10
10929,10929,seeyc,10
10930,10930,mh3,10
10931,10931,Augheer,10
10932,10932,johngo,10
10933,10933,Zephyros,10
10934,10934,siphongUIT,10
10935,10935,dvdeoit,10
10936,10936,Dark.Cosmos,10
10937,10937,karczoh,10
10938,10938,Onethatknows,10
10939,10939,puffin,10
10940,10940,plop,10
10941,10941,dgeile,10
10942,10942,c-systems,10
10943,10943,phieulang,10
10944,10944,WMB,10
10945,10945,uuu,10
10946,10946,lemycanh,10
10947,10947,banseljaj,10
10948,10948,iaos,10
10949,10949,dontrest,10
10950,10950,DalekSec,10
10951,10951,z3r0phr34k,10
10952,10952,ivm,10
10953,10953,RJaded,10
10954,10954,alois,10
10955,10955,josalmi,10
10956,10956,katy,10
10957,10957,unspotted,10
10958,10958,NoamNassi,10
10959,10959,kendogg,10
10960,10960,TaylorBear,10
10961,10961,H-IS,10
10962,10962,krallmk2,10
10963,10963,itaymm,10
10964,10964,jessen22,10
10965,10965,Ghuss,10
10966,10966,deoxys,10
10967,10967,eM2,10
10968,10968,Police,10
10969,10969,zerocrash,10
10970,10970,hiepvh,10
10971,10971,shhnz,10
10972,10972,mynameisbob,10
10973,10973,loudcloudgg,10
10974,10974,iTzMoTioNz,10
10975,10975,Dylon889,10
10976,10976,DiscoT,10
10977,10977,PaulWall43,10
10978,10978,drakegos,10
10979,10979,lazyhacker,10
10980,10980,mdmc187,10
10981,10981,DEarMo,10
10982,10982,steev,10
10983,10983,cookthebook,10
10984,10984,pdrasmussen,10
10985,10985,fuzzygreenass,10
10986,10986,hiepx789,10
10987,10987,idanruf1,10
10988,10988,arcanis,10
10989,10989,Diego,10
10990,10990,Jerissa,10
10991,10991,x_XLulz,10
10992,10992,Homunculus,10
10993,10993,Rich,10
10994,10994,Natalie08,10
10995,10995,ZIon,10
10996,10996,Daoud010,10
10997,10997,Broadway,10
10998,10998,spelle,10
10999,10999,wilymalle,10
11000,11000,idontknowwhatimdoing,10
11001,11001,else,10
11002,11002,MultiFernir,10
11003,11003,codeodor,10
11004,11004,cruzh3r,10
11005,11005,kongar,10
11006,11006,grasuxxxl,10
11007,11007,iamgroot,10
11008,11008,Banekiller,10
11009,11009,yricus,10
11010,11010,RavenHell,10
11011,11011,pohlamoos,10
11012,11012,dflt,10
11013,11013,earlz,10
11014,11014,markoff,10
11015,11015,Spider,10
11016,11016,avantgarden,10
11017,11017,waxdart,10
11018,11018,kevinfinnertyyo,10
11019,11019,guy,10
11020,11020,oligopoly,10
11021,11021,TheCyberBrick,10
11022,11022,monsters,10
11023,11023,charb,10
11024,11024,trung,10
11025,11025,xjose93,10
11026,11026,Raducu,10
11027,11027,totobibi54,10
11028,11028,sfree79,10
11029,11029,korkinsson,10
11030,11030,tralamazza,10
11031,11031,ze0mung,10
11032,11032,SoulLess,10
11033,11033,mmontagu,10
11034,11034,umihira,10
11035,11035,tandup,10
11036,11036,pranay27,10
11037,11037,jetti,10
11038,11038,AtomicBeef,10
11039,11039,Symen,10
11040,11040,Huey_Fiasco,10
11041,11041,SleeplessByte,10
11042,11042,kazan71p,10
11043,11043,AutisticGuy,10
11044,11044,valdur55,10
11045,11045,zacatac,10
11046,11046,Superman,10
11047,11047,trevynw,10
11048,11048,Dutch4All,10
11049,11049,ChukaBaca,10
11050,11050,Mooroar,10
11051,11051,ls_,10
11052,11052,awneff,10
11053,11053,bookspet,10
11054,11054,x0id,10
11055,11055,Maxwell,10
11056,11056,qmakar,10
11057,11057,hhhxxxhx,10
11058,11058,Slade,10
11059,11059,Tir,10
11060,11060,diggingin,10
11061,11061,pirate_king,10
11062,11062,nbrew,10
11063,11063,Aceroris,10
11064,11064,Sammicrow,10
11065,11065,koziii,10
11066,11066,TheGoodHost,10
11067,11067,b3h3m0th,10
11068,11068,nfbrown,10
11069,11069,kcsoderstrom,10
11070,11070,Kathula,10
11071,11071,meejah,10
11072,11072,yoble,10
11073,11073,osiux,10
11074,11074,five,10
11075,11075,zorianix,10
11076,11076,himanshudas,10
11077,11077,eof013,10
11078,11078,HomeSen,10
11079,11079,ruddawg26,10
11080,11080,darklive17,10
11081,11081,dlasker20,10
11082,11082,PetesDad,10
11083,11083,zomgrofllawl,10
11084,11084,piccimario,10
11085,11085,aaronraimist,10
11086,11086,RafaelGCPP,10
11087,11087,stevetronics,10
11088,11088,ryucl0ud,10
11089,11089,lespaulgman,10
11090,11090,gbg,10
11091,11091,whatapro,10
11092,11092,Ropman76,10
11093,11093,bjaminn,10
11094,11094,gerard.majax,10
11095,11095,BaronMunchausen,10
11096,11096,pickleslb3,10
11097,11097,TheWizardOfOdd,10
11098,11098,Trust499,10
11099,11099,drewgoomaster,10
11100,11100,bromfutter,10
11101,11101,seegedp,10
11102,11102,jippoe,10
11103,11103,AmazighQ,10
11104,11104,deiskl,10
11105,11105,et0x,10
11106,11106,Nik0815,10
11107,11107,Stargazer,10
11108,11108,kevin,10
11109,11109,highroads,10
11110,11110,d3adc0de,10
11111,11111,mikegw,10
11112,11112,olli,10
11113,11113,normanPL,10
11114,11114,Mtxx,10
11115,11115,sznurek,10
11116,11116,happosade,10
11117,11117,sjvonstein,10
11118,11118,DarkNight7,10
11119,11119,Yibada,10
11120,11120,fei60,10
11121,11121,Lev,10
11122,11122,blade,10
11123,11123,RomanAngel,10
11124,11124,ikrpxp,10
11125,11125,kyleGKAK,10
11126,11126,tilastokeskus,10
11127,11127,fr0st,10
11128,11128,divsmith,10
11129,11129,Funkehed,10
11130,11130,niken0793,10
11131,11131,kapow107,10
11132,11132,ROPet,10
11133,11133,fritzfs,10
11134,11134,secdude,10
11135,11135,arcgislavos,10
11136,11136,captainnemo001,10
11137,11137,hollowlegs,10
11138,11138,Rivershine,10
11139,11139,Kumori,10
11140,11140,miloignis,10
11141,11141,leafy,10
11142,11142,solarkennedy,10
11143,11143,minihd,10
11144,11144,draymon212,10
11145,11145,ylp88,10
11146,11146,MrEarl,10
11147,11147,motsu,10
11148,11148,Ryngar,10
11149,11149,frankyfourfingers,10
11150,11150,wTYTw,10
11151,11151,political,10
11152,11152,Snoloman1,10
11153,11153,OPajoste,10
11154,11154,peeruhais,10
11155,11155,WAEGirl,10
11156,11156,captbuzzkill,10
11157,11157,jpaul23,10
11158,11158,Memorem,10
11159,11159,musician,10
11160,11160,Friedslick6,10
11161,11161,msegf,10
11162,11162,Simgate,10
11163,11163,codersquid,10
11164,11164,DivingTacos,10
11165,11165,Ptolemy,10
11166,11166,tristan,10
11167,11167,amstl14,10
11168,11168,Petrakovich,10
11169,11169,Blackeagle,10
11170,11170,heiserya,10
11171,11171,skrubly,10
11172,11172,grytpype,10
11173,11173,gator,10
11174,11174,maiti,10
11175,11175,muircurial,10
11176,11176,kaycal,10
11177,11177,dbdf,10
11178,11178,notthensa,10
11179,11179,xxttff,10
11180,11180,FTjump,10
11181,11181,ceemax,10
11182,11182,Riv,10
11183,11183,J_Rob01,10
11184,11184,raa2015,10
11185,11185,Benevolence,10
11186,11186,NipsyHustl3,10
11187,11187,kevient,10
11188,11188,formatted,10
11189,11189,dangson,10
11190,11190,nghuukhu,10
11191,11191,skyfa11,10
11192,11192,bstrauch24,10
11193,11193,Supernerdman2000,10
11194,11194,Madderty,10
11195,11195,foki,10
11196,11196,mircow00t,10
11197,11197,vt-legacy,10
11198,11198,douglass,10
11199,11199,nicelion,10
11200,11200,z3u5,10
11201,11201,jefersonla,10
11202,11202,Richard,10
11203,11203,BursTheGravity,10
11204,11204,npf,10
11205,11205,Weed,10
11206,11206,IssacHKim,10
11207,11207,parkjmjohn,10
11208,11208,billywong,10
11209,11209,RECorruption,10
11210,11210,cardboardbelt,10
11211,11211,superdragonite5,10
11212,11212,romig,10
11213,11213,nosauce,10
11214,11214,Taceor,10
11215,11215,swimminglego,10
11216,11216,m.javad,10
11217,11217,mferrell,10
11218,11218,factorann,10
11219,11219,Mattam,10
11220,11220,simca,10
11221,11221,easong,10
11222,11222,sauloh,10
11223,11223,Zargontapel,10
11224,11224,Zigian,10
11225,11225,todaro,10
11226,11226,schnirzmeister,10
11227,11227,incompetentdolt,10
11228,11228,Moschops,10
11229,11229,gargra,10
11230,11230,swrag,10
11231,11231,brycekahle,10
11232,11232,brightrhino,10
11233,11233,moghar,10
11234,11234,Feynman,10
11235,11235,dejawu,10
11236,11236,banjoraccoon,10
11237,11237,larsendt,10
11238,11238,voronoipotato,10
11239,11239,blakeja,10
11240,11240,HappySalada,10
11241,11241,jinxed_coder,10
11242,11242,raman325,10
11243,11243,bustyvelen,10
11244,11244,silverly,10
11245,11245,Bedon292,10
11246,11246,jasonTheNorris,10
11247,11247,EendiVidi,10
11248,11248,Nicksil,10
11249,11249,nham,10
11250,11250,aib,10
11251,11251,wolf661,10
11252,11252,gurban,10
11253,11253,xpndignados,10
11254,11254,bdbyrne,10
11255,11255,alexthedeity,10
11256,11256,cschep,10
11257,11257,neckbeard,10
11258,11258,gsolon,10
11259,11259,lang,10
11260,11260,RapingMoustache,10
11261,11261,troglotit,10
11262,11262,titank,10
11263,11263,Arto,10
11264,11264,schnetler,10
11265,11265,Ikmo,10
11266,11266,josephf,10
11267,11267,nhayfield,10
11268,11268,krchia,10
11269,11269,hot_soup,10
11270,11270,ksiebert11,10
11271,11271,ploopy07,10
11272,11272,prsimp,10
11273,11273,sushim4n,10
11274,11274,sprocket,10
11275,11275,jimmyhmiller,10
11276,11276,pckhoi,10
11277,11277,randolphv,10
11278,11278,michaelburps,10
11279,11279,infiniteloop323,10
11280,11280,ElasticCoder,10
11281,11281,lightingfish,10
11282,11282,Yukitaro,10
11283,11283,sallyforth,10
11284,11284,bjli,10
11285,11285,ClockworkGiant,10
11286,11286,dfar,10
11287,11287,letfoolsdie,10
11288,11288,csliva,10
11289,11289,d0zer,10
11290,11290,fins,10
11291,11291,szeber,10
11292,11292,volnt,10
11293,11293,cheglchegl,10
11294,11294,yodaoryack,10
11295,11295,emiliocobos,10
11296,11296,edanm,10
11297,11297,JanW,10
11298,11298,lycheeboy,10
11299,11299,hellyeah,10
11300,11300,JamesBlack,10
11301,11301,coagulantmonkey,10
11302,11302,ccozan,10
11303,11303,totom,10
11304,11304,kristov,10
11305,11305,justsomebody,10
11306,11306,airwinds,10
11307,11307,mirceanis,10
11308,11308,Obelix90,10
11309,11309,sargodarya,10
11310,11310,Puhhhc,10
11311,11311,mah1002,10
11312,11312,andyn,10
11313,11313,pajtinm,10
11314,11314,H3r3ticSp4wn,10
11315,11315,March,10
11316,11316,benbrunton,10
11317,11317,jathd,10
11318,11318,bypasser,10
11319,11319,Syoc,10
11320,11320,baronjenks,10
11321,11321,marte,10
11322,11322,mcshicks,10
11323,11323,barrysteyn,10
11324,11324,pashakravtsov,10
11325,11325,JMan,10
11326,11326,maxxx,10
11327,11327,thezboe,10
11328,11328,ceriph,10
11329,11329,Tomtoise,10
11330,11330,ThanatusX,10
11331,11331,awhe,10
11332,11332,kmckay,10
11333,11333,dvin,10
11334,11334,skas,10
11335,11335,xEverybodyx,10
11336,11336,Saki,10
11337,11337,IAimToMisbehave,10
11338,11338,madScience,10
11339,11339,tgad,10
11340,11340,rhubinak,10
11341,11341,derrickhix,10
11342,11342,marcograss,10
11343,11343,Tofu,10
11344,11344,Frantic,10
11345,11345,Redes,10
11346,11346,ragnorocker7,10
11347,11347,alvaro_fe,10
11348,11348,rpsw,10
11349,11349,vijayalex,10
11350,11350,sharpspoon,10
11351,11351,lmc2179,10
11352,11352,taguila1,10
11353,11353,Cshaw2711,10
11354,11354,hi.score,10
11355,11355,cmars,10
11356,11356,matthewkuo,10
11357,11357,kmk3173,10
11358,11358,vulgrim,10
11359,11359,kmilka,10
11360,11360,lilt,10
11361,11361,Pisoup,10
11362,11362,SeanA208,10
11363,11363,_al,10
11364,11364,IJke,10
11365,11365,yop,10
11366,11366,detunedsaw,10
11367,11367,LabRat,10
11368,11368,Balazuc,10
11369,11369,exwombato,10
11370,11370,CheshireCat,10
11371,11371,cdz,10
11372,11372,GeorgeScuttles,10
11373,11373,razzaj,10
11374,11374,Fluff_up,10
11375,11375,atsik,10
11376,11376,cpclermont,10
11377,11377,prefork,10
11378,11378,cypherwar,10
11379,11379,ymln,10
11380,11380,gregtyson,10
11381,11381,ho.rst,10
11382,11382,rpang93,10
11383,11383,mattmillr,10
11384,11384,karolis,10
11385,11385,kwc305,10
11386,11386,karstil,10
11387,11387,streetlamp,10
11388,11388,justinvalcarcel,10
11389,11389,gothicUnicorn,10
11390,11390,123,10
11391,11391,Parrot,10
11392,11392,sts,10
11393,11393,sI454FimOU26cdnz62p7,10
11394,11394,danhawkins87,10
11395,11395,kcisobderf,10
11396,11396,hogi,10
11397,11397,phutp.vn,10
11398,11398,jeremy.kerr,10
11399,11399,Sn00ch,10
11400,11400,feekay,10
11401,11401,jayjhan,10
11402,11402,Waveharp,10
11403,11403,Heatlewy,10
11404,11404,PfadGnu,10
11405,11405,pch,10
11406,11406,zobatch,10
11407,11407,ap357_,10
11408,11408,tlmiii01,10
11409,11409,ilosa,10
11410,11410,fluffybunny,10
11411,11411,Qwade,10
11412,11412,Fallslushes,10
11413,11413,kscott,10
11414,11414,Petersson,10
11415,11415,thatrandomcanadian,10
11416,11416,joaoaccarvalho,10
11417,11417,Myreek,10
11418,11418,tryp,10
11419,11419,FearNotDaniel,10
11420,11420,dmgd,10
11421,11421,brunojm,10
11422,11422,mfg92,10
11423,11423,mensinda,10
11424,11424,jkid0404,10
11425,11425,TheAncientOne,10
11426,11426,rodi,10
11427,11427,sweetkid169,10
11428,11428,tiler,10
11429,11429,jidoja,10
11430,11430,ThrustPork,10
11431,11431,crashnotes,10
11432,11432,4rk,10
11433,11433,Fkionem,10
11434,11434,filne,10
11435,11435,mrspecial,10
11436,11436,Rinn,10
11437,11437,marksheahan,10
11438,11438,wildsalarian,10
11439,11439,DonkeySchote,10
11440,11440,Yoora,10
11441,11441,BorisF,10
11442,11442,Lazytigre,10
11443,11443,Urganot,10
11444,11444,Merpnderp,10
11445,11445,ben1215,10
11446,11446,udpsunil,10
11447,11447,auraless,10
11448,11448,derekgstevens,10
11449,11449,talizorah,10
11450,11450,Jroman,10
11451,11451,zeldaccordion,10
11452,11452,JimmyB,10
11453,11453,popeshoe,10
11454,11454,probably_a_bot,10
11455,11455,rdmltrs,10
11456,11456,daemonk,10
11457,11457,Wizzzard,10
11458,11458,SGSK,10
11459,11459,RudyPell782,10
11460,11460,Illniyar,10
11461,11461,unfinishedcode,10
11462,11462,Aether11,10
11463,11463,malraux,10
11464,11464,OniBaku,10
11465,11465,edhowler,10
11466,11466,fledrel,10
11467,11467,trinovantes,10
11468,11468,uzyszkodnik,10
11469,11469,pleszcz,10
11470,11470,sec-game-thing,10
11471,11471,gregwedow,10
11472,11472,progamler,10
11473,11473,ChrisBob,10
11474,11474,UserName314,10
11475,11475,AdrienBrody,10
11476,11476,AbsentCipher,10
11477,11477,snkpy,10
11478,11478,stxy,10
11479,11479,luxnoname,10
11480,11480,eldoface,10
11481,11481,sikkiv,10
11482,11482,stockportwolf,10
11483,11483,boborygmy,10
11484,11484,frozen11b,10
11485,11485,asdfghjkl,10
11486,11486,arclyte,10
11487,11487,utahdave,10
11488,11488,rajeevnegi89,10
11489,11489,AndrewS,10
11490,11490,Kyraleese,10
11491,11491,GZepelin,10
11492,11492,Sheut,10
11493,11493,wooky,10
11494,11494,Aeglor,10
11495,11495,Zero,10
11496,11496,Sooham,10
11497,11497,Jack_Frenzy,10
11498,11498,tonymcd97,10
11499,11499,kandarp99,10
11500,11500,jackbarclay,10
11501,11501,boghy8823,10
11502,11502,excray,10
11503,11503,evoL,10
11504,11504,Tyos,10
11505,11505,Augnar,10
11506,11506,HCarry,10
11507,11507,Lexman,10
11508,11508,Chops_II,10
11509,11509,tjr226,10
11510,11510,Skeletor,10
11511,11511,nikasu,10
11512,11512,GrinningFool,10
11513,11513,kiffe,10
11514,11514,ostlerc,10
11515,11515,IceHawk,10
11516,11516,maestrosignum,10
11517,11517,Eminai,10
11518,11518,mattroyer,10
11519,11519,j.a.l,10
11520,11520,arctangent,10
11521,11521,RUG3Y,10
11522,11522,mFeldman,10
11523,11523,MacroDredger,10
11524,11524,CCDJLGHS,10
11525,11525,Mogwod,10
11526,11526,Arr0wHeaD,10
11527,11527,Midas,10
11528,11528,sfl,10
11529,11529,paulkeene,10
11530,11530,pwetin,10
11531,11531,nagash,10
11532,11532,Tawp,10
11533,11533,scoopr,10
11534,11534,silas,10
11535,11535,Daredevili,10
11536,11536,cowman,10
11537,11537,guerki,10
11538,11538,tachyean,10
11539,11539,DJHenjin,10
11540,11540,kindiana,10
11541,11541,pierzch,10
11542,11542,joggler,10
11543,11543,jackliusr,10
11544,11544,davesom555,10
11545,11545,Kephalos,10
11546,11546,Proxgo,10
11547,11547,Gr1nchy,10
11548,11548,ANinjaHamster,10
11549,11549,patrick,10
11550,11550,rizzlaplus,10
11551,11551,nyrivus,10
11552,11552,AdamtheNoob,10
11553,11553,digitaljakob,10
11554,11554,pointer,10
11555,11555,kaisharga,10
11556,11556,robocop,10
11557,11557,scotteh22,10
11558,11558,Unfocused,10
11559,11559,finansista2007,10
11560,11560,archerP,10
11561,11561,stupidmonkey,10
11562,11562,skoocda,10
11563,11563,CFBishop,10
11564,11564,wolfstar00,10
11565,11565,duncanbeevers,10
11566,11566,JekyllHyding,10
11567,11567,Delgarus,10
11568,11568,maxpowerNZ,10
11569,11569,Alex4000,10
11570,11570,waskij,10
11571,11571,orionstein,10
11572,11572,bsnider,10
11573,11573,.tempest,10
11574,11574,Napolean,10
11575,11575,JosephWeston,10
11576,11576,Kissjohn,10
11577,11577,Jigpo,10
11578,11578,Imagineer,10
11579,11579,Box,10
11580,11580,mechaSeer,10
11581,11581,Joratto,10
11582,11582,noonecares,10
11583,11583,lpnotes,10
11584,11584,RedMustard,10
11585,11585,vtx,10
11586,11586,inikdom,10
11587,11587,ashwbee,10
11588,11588,oldman,10
11589,11589,space.future,10
11590,11590,juiceleague,10
11591,11591,mlaugharn,10
11592,11592,froztbyte,10
11593,11593,knaplek,10
11594,11594,Doomcomp,10
11595,11595,Jonwah,10
11596,11596,emantoresu,10
11597,11597,Joex3,10
11598,11598,dcgogo,10
11599,11599,Hudlok,10
11600,11600,Faranthus,10
11601,11601,grigri9,10
11602,11602,Selfishpiggy,10
11603,11603,moonbutt,10
11604,11604,kfirHagever,10
11605,11605,daCosteq,10
11606,11606,0x01,10
11607,11607,ppp,10
11608,11608,a_hubb,10
11609,11609,random,10
11610,11610,Novirtue,10
11611,11611,sky,10
11612,11612,Yelrish,10
11613,11613,Magnus,10
11614,11614,kael.gaming1,10
11615,11615,FAult35,10
11616,11616,softkiller,10
11617,11617,SoulCover,10
11618,11618,Userman,10
11619,11619,darkm77,10
11620,11620,peru60,10
11621,11621,frankye,10
11622,11622,pet0330,10
11623,11623,Goo,10
11624,11624,nicoschmidt,10
11625,11625,TheZen80,10
11626,11626,lafar6502,10
11627,11627,lglglglglglg,10
11628,11628,rlease,10
11629,11629,mrpibbles,10
11630,11630,Giliszta,10
11631,11631,cacennau,10
11632,11632,AnnieC,10
11633,11633,jonathan88,10
11634,11634,mandarg,10
11635,11635,BrenBarn,10
11636,11636,Diizane,10
11637,11637,rld302,10
11638,11638,french,10
11639,11639,JoshArmi,10
11640,11640,phillip1968,10
11641,11641,ivangergo3,10
11642,11642,Koriko,10
11643,11643,bigkev,10
11644,11644,moayadrayyan,10
11645,11645,mrk,10
11646,11646,Badmin,10
11647,11647,GodIsI,10
11648,11648,msm1089,10
11649,11649,OnSpeeder,10
11650,11650,logic,10
11651,11651,srisinger,10
11652,11652,tomi,10
11653,11653,raasuroo,10
11654,11654,abdgkl,10
11655,11655,Krisania,10
11656,11656,Sydol_001,10
11657,11657,roger,10
11658,11658,vertagen,10
11659,11659,LocoGuru,10
11660,11660,alwaysrandom,10
11661,11661,sms,10
11662,11662,Neon,10
11663,11663,FriendlyHoovy,10
11664,11664,Sepheus,10
11665,11665,acidlander,10
11666,11666,socrates,10
11667,11667,karnage,10
11668,11668,peterdd,10
11669,11669,stratonikos,10
11670,11670,thrylos107,10
11671,11671,daubers,10
11672,11672,marc,10
11673,11673,doncyke,10
11674,11674,fredcg,10
11675,11675,rax,10
11676,11676,RummanS11,10
11677,11677,drimgere,10
11678,11678,datscha,10
11679,11679,can1357,10
11680,11680,Kukshy,10
11681,11681,Fire,10
11682,11682,YouPlayFifa,10
11683,11683,TheZakMan,10
11684,11684,Pandapoo,10
11685,11685,Volcano,10
11686,11686,mordrax,10
11687,11687,Lechuq,10
11688,11688,jpan8288,10
11689,11689,petey,10
11690,11690,firechicago,10
11691,11691,wardo,10
11692,11692,Fishy,10
11693,11693,theletterd,10
11694,11694,selenitrope,10
11695,11695,2pPac,10
11696,11696,p1p13,10
11697,11697,jackson93,10
11698,11698,NinjaDX,10
11699,11699,P.B,10
11700,11700,tg45af,10
11701,11701,salz,10
11702,11702,Pierre_G,10
11703,11703,Conc3ptz,10
11704,11704,Bakalewer,10
11705,11705,Ertyui,10
11706,11706,rodrigo,10
11707,11707,twitchy1373,10
11708,11708,JakeB,10
11709,11709,darkpassenger,10
11710,11710,borealisdream,10
11711,11711,suisd,10
11712,11712,denny999222,10
11713,11713,poker6755,10
11714,11714,totalnoob,10
11715,11715,cfelton98,10
11716,11716,crayon128,10
11717,11717,TechTilla,10
11718,11718,mugoogaipan,10
11719,11719,jeffdavis,10
11720,11720,tacticallemon,10
11721,11721,pseudo777,10
11722,11722,kri208,10
11723,11723,LuluStyle,10
11724,11724,LALALA,10
11725,11725,brogle,10
11726,11726,bobbyblues,10
11727,11727,benbrilliant,10
11728,11728,tamedog,10
11729,11729,h4r0ld,10
11730,11730,Tusi,10
11731,11731,Escapist,10
11732,11732,wiwi,10
11733,11733,NeedtoLearn,10
11734,11734,cvbnrty,10
11735,11735,letibal,10
11736,11736,Coolnumber11,10
11737,11737,obeyboy,10
11738,11738,Karma,10
11739,11739,JonathanCena69,10
11740,11740,ElliotC,10
11741,11741,BinaryDigit,10
11742,11742,NatroN,10
11743,11743,visnuide,10
11744,11744,szaszati,10
11745,11745,Bob88,10
11746,11746,Tib,10
11747,11747,glouky,10
11748,11748,Tharivolt,10
11749,11749,Fiftyshadesofclay,10
11750,11750,Asheral82,10
11751,11751,add,10
11752,11752,meierdar,10
11753,11753,Moogly,10
11754,11754,radeldudel,10
11755,11755,0xdeadface,10
11756,11756,snikrepmada,10
11757,11757,sloppypapi,10
11758,11758,Praefervidus,10
11759,11759,niko,10
11760,11760,devguyx,10
11761,11761,JFG,10
11762,11762,Tomcat,10
11763,11763,SecretAgentX9,10
11764,11764,mugsmugs,10
11765,11765,piR8,10
11766,11766,hagemt,10
11767,11767,terrifiedturtle,10
11768,11768,judicha,10
11769,11769,tescotto,10
11770,11770,nullsecure,10
11771,11771,desgod,10
11772,11772,george.marge,10
11773,11773,jboehland,10
11774,11774,joe128,10
11775,11775,Synergiance,10
11776,11776,Dranksorta,10
11777,11777,buengese,10
11778,11778,GlossyManTV,10
11779,11779,BattleLukas,10
11780,11780,Maleta,10
11781,11781,DartusCZ,10
11782,11782,H20motopy,10
11783,11783,malandrew,10
11784,11784,carloos47,10
11785,11785,hackmaverick,10
11786,11786,CzechReeTGaming,10
11787,11787,okoice,10
